,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
2432,7,99,95,0,42.35577,-71.06246,8,19,1,4.0,0.3,0.5833333333333334,0.6111111111111112,0.3835616438356164,8,4.88,4.88,4.63,5.0,5.0,5.0,4.88,1,533,0.8657534246575342,0,0,0,1,1,0,0,0,0.2435410003751808,0.1508158216715869
2433,7,99,95,0,42.35713,-71.06073,8,19,1,4.0,0.03333333333333333,0.31666666666666665,0.3888888888888889,0.5068493150684932,24,4.67,4.63,4.54,4.83,4.96,4.79,4.42,1,550,0.8657534246575342,0,0,0,1,1,0,0,0,0.1459920643926927,0.1753104268148018
2434,5,99,81,0,42.35405,-71.06128,2,20,2,1.0,0.36666666666666664,0.6833333333333333,0.7888888888888889,0.8602739726027397,2,4.5,4.0,4.0,5.0,5.0,5.0,5.0,0,103,3.252054794520548,0,0,0,1,1,0,0,0,0.4265269653307381,0.1892957609063465
2435,5,99,81,0,42.3555,-71.06125,4,5,2,1.0,0.6,0.75,0.8333333333333334,0.4328767123287671,9,4.11,4.56,4.44,5.0,5.0,4.78,4.67,0,99,3.252054794520548,0,0,0,1,1,0,0,0,0.27682606119050385,0.09775546540871254
2441,4,100,100,1,42.36144,-71.12823,2,33,2,1.0,0.3,0.26666666666666666,0.17777777777777778,0.043835616438356165,8,5.0,4.88,4.38,5.0,5.0,5.0,5.0,1,51,3.408219178082192,0,0,0,1,0,0,1,0,2.0985940860903733,2.1363498877860168
2442,6,100,67,0,42.29717,-71.07018,2,42,1,1.0,0.8666666666666667,0.9333333333333333,0.9555555555555556,0.989041095890411,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,99,2.6191780821917807,0,1,0,0,0,0,1,0,4.431209687082726,0.8978438769192065
2452,4,100,71,0,42.28834,-71.13646,2,16,3,1.0,0.0,0.0,0.05555555555555555,0.7671232876712328,7,4.57,4.71,4.57,5.0,5.0,4.86,4.43,0,120,7.712328767123288,0,0,1,0,1,0,0,0,6.329060915493575,3.527115834424424
2454,6,100,67,0,42.29838,-71.06991,2,44,1,1.0,0.1,0.5333333333333333,0.6888888888888889,0.9232876712328767,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,99,2.6191780821917807,0,1,0,0,0,0,1,0,4.332315771418126,0.9444559454411184
2458,8,95,90,1,42.34283,-71.07082,4,29,2,2.0,0.13333333333333333,0.3,0.4666666666666667,0.16712328767123288,12,4.83,4.75,4.58,4.92,4.92,4.92,4.42,0,315,5.8493150684931505,0,0,0,1,1,0,0,0,0.9970230631505681,0.8807242292348574
2460,9,90,100,1,42.35268,-71.12548,2,29,29,1.0,0.23333333333333334,0.2833333333333333,0.18888888888888888,0.04657534246575343,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,163,7.0,0,0,1,0,1,0,0,0,2.346450633462165,2.5855592676111447
2461,9,90,100,1,42.35073,-71.12574,2,29,29,1.0,0.26666666666666666,0.4666666666666667,0.3111111111111111,0.07671232876712329,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,160,7.0,0,0,1,0,1,0,0,0,2.402131598776201,2.68764184767877
2466,3,100,89,0,42.36574,-71.05743,6,16,9,3.0,0.0,0.4166666666666667,0.5111111111111111,0.12602739726027398,1,4.0,4.0,5.0,5.0,5.0,5.0,4.0,0,300,4.156164383561644,0,0,0,1,1,0,0,0,0.47890866779348296,0.3938383865494112
2468,6,100,88,1,42.30689,-71.06612,4,22,3,2.0,0.13333333333333333,0.5666666666666667,0.6888888888888889,0.2273972602739726,2,4.5,4.5,5.0,5.0,5.0,3.0,4.0,0,99,0.915068493150685,0,0,0,1,1,0,0,0,3.7564369146307954,1.114449469840555
2469,6,100,88,1,42.30619,-71.06677,4,29,3,2.0,0.0,0.43333333333333335,0.6222222222222222,0.2219178082191781,8,4.75,5.0,5.0,5.0,5.0,4.0,4.38,0,109,0.915068493150685,0,0,0,1,1,0,0,0,3.7894728090620573,1.1137895648088005
2470,6,100,88,1,42.30528,-71.0673,4,28,3,2.0,0.5666666666666667,0.7833333333333333,0.8555555555555555,0.4383561643835616,8,4.75,5.0,5.0,4.88,5.0,4.75,4.75,0,120,0.915068493150685,0,0,0,1,1,0,0,0,3.8411695050730166,1.1094000202680168
2471,6,100,88,1,42.30619,-71.06677,2,30,3,2.0,0.1,0.45,0.6333333333333333,0.21643835616438356,2,5.0,5.0,5.0,5.0,4.5,4.0,5.0,0,109,0.915068493150685,0,0,0,1,1,0,0,0,3.7894728090620573,1.1137895648088005
2472,6,100,98,0,42.35573,-71.05994,2,37,1,1.0,0.1,0.48333333333333334,0.6333333333333333,0.410958904109589,24,4.83,4.83,4.83,4.71,4.83,4.75,4.75,0,152,0.5287671232876713,0,0,0,1,1,0,0,0,0.27928132317419335,0.10174647016781593
2473,6,100,98,0,42.35598,-71.05966,2,32,1,1.0,0.03333333333333333,0.4166666666666667,0.6,0.40273972602739727,4,5.0,4.75,4.75,5.0,5.0,5.0,4.75,0,172,0.5287671232876713,0,0,0,1,1,0,0,0,0.2602197191851485,0.12098129731791613
2474,6,100,98,0,42.35522,-71.05798,2,35,1,1.0,0.4666666666666667,0.7333333333333333,0.8222222222222222,0.46301369863013697,14,4.79,5.0,4.79,4.93,5.0,4.93,4.57,0,151,0.5287671232876713,0,0,0,1,1,0,0,0,0.3856975601199045,0.24179032076646878
2475,6,100,98,0,42.35392,-71.05954,2,36,1,1.0,0.36666666666666664,0.6833333333333333,0.7888888888888889,0.4547945205479452,15,4.6,4.73,4.73,4.8,4.8,4.67,4.6,0,173,0.5287671232876713,0,0,0,1,1,0,0,0,0.46910894795547076,0.2154383732014212
2476,6,100,98,0,42.35596,-71.05992,2,36,1,1.0,0.03333333333333333,0.11666666666666667,0.2777777777777778,0.3041095890410959,40,4.78,4.83,4.88,4.8,4.9,4.8,4.65,0,164,0.5287671232876713,0,0,0,1,1,0,0,0,0.2575238924103586,0.10682824741222703
2477,6,100,98,0,42.35367,-71.05916,2,35,1,1.0,0.5666666666666667,0.7833333333333333,0.8555555555555555,0.4712328767123288,14,4.29,4.36,4.43,4.71,4.71,4.71,3.79,0,168,0.5287671232876713,0,0,0,1,1,0,0,0,0.48727256815129494,0.24596593631938643
2478,6,100,98,0,42.35427,-71.05991,2,37,1,1.0,0.23333333333333334,0.2,0.36666666666666664,0.32054794520547947,28,4.79,4.82,4.93,4.61,4.71,4.89,4.68,0,197,0.5287671232876713,0,0,0,1,1,0,0,0,0.42603418272347154,0.18494538122899912
2479,6,100,98,0,42.35582,-71.05796,2,35,1,1.0,0.13333333333333333,0.38333333333333336,0.5333333333333333,0.3835616438356164,30,4.83,4.83,4.83,4.93,4.87,4.77,4.67,0,191,0.5287671232876713,0,0,0,1,1,0,0,0,0.33731707093736857,0.23140273753113977
2480,6,100,98,0,42.35519,-71.05994,2,19,1,1.0,0.03333333333333333,0.3,0.5,0.3424657534246575,13,4.77,4.77,4.69,5.0,4.92,4.85,4.62,0,145,0.5287671232876713,0,0,0,1,1,0,0,0,0.33220698752702005,0.11602882400523833
2481,6,100,98,0,42.35397,-71.05798,4,19,1,2.0,0.36666666666666664,0.6333333333333333,0.6111111111111112,0.39452054794520547,13,4.69,4.77,4.69,4.85,4.69,4.92,4.77,0,254,0.5287671232876713,0,0,0,1,1,0,0,0,0.4756424754262433,0.2613895421780294
2482,6,100,98,0,42.35569,-71.06002,2,36,1,1.0,0.1,0.55,0.6777777777777778,0.42191780821917807,10,4.7,4.8,4.7,5.0,5.0,4.8,4.7,0,172,0.5287671232876713,0,0,0,1,1,0,0,0,0.28218437078509756,0.09794003081434703
2484,7,100,100,0,42.33437,-71.05208,4,25,29,2.0,0.0,0.0,0.0,0.6246575342465753,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,270,6.095890410958904,0,1,0,0,1,0,0,0,1.993359896235343,1.0191928428406045
2485,6,100,98,0,42.35448,-71.05795,2,35,1,1.0,0.5,0.75,0.8333333333333334,0.4657534246575342,5,4.4,4.8,4.4,4.4,4.0,4.8,4.4,0,140,0.5287671232876713,0,0,0,1,1,0,0,0,0.44043766741764007,0.24645211709185613
2486,6,100,98,0,42.35451,-71.0579,2,39,1,1.0,0.1,0.35,0.4111111111111111,0.33424657534246577,14,5.0,4.93,4.93,4.86,5.0,5.0,4.57,0,195,0.5287671232876713,0,0,0,1,1,0,0,0,0.43908153678993034,0.24768277284809276
2487,6,100,98,0,42.35397,-71.05805,2,19,1,1.0,0.2,0.43333333333333335,0.6111111111111112,0.4054794520547945,20,4.8,4.9,4.75,4.85,4.95,4.95,4.85,0,205,0.5287671232876713,0,0,0,1,1,0,0,0,0.4749637921539196,0.25917447877120536
2488,6,100,98,0,42.35426,-71.0598,2,37,1,1.0,0.5666666666666667,0.7833333333333333,0.8555555555555555,0.46301369863013697,12,4.33,4.42,4.33,5.0,4.67,4.58,4.08,0,137,0.5287671232876713,0,0,0,1,1,0,0,0,0.4289848304683005,0.18887743125871598
2490,2,99,98,0,42.35839,-71.05518,2,34,1,1.0,0.36666666666666664,0.5,0.6111111111111112,0.3972602739726027,11,4.36,4.27,4.73,4.82,4.73,4.91,4.09,0,196,2.0,0,0,0,1,1,0,0,0,0.264507610908263,0.23843121924671093
2491,2,99,98,0,42.34742,-71.09253,4,36,1,1.0,0.06666666666666667,0.11666666666666667,0.3333333333333333,0.40821917808219177,10,4.7,4.7,4.9,4.9,5.0,5.0,4.7,1,174,2.0,0,0,0,1,1,0,0,0,0.6293724061322494,1.1820239423707595
2492,2,99,98,0,42.35153,-71.08175,4,38,2,2.0,0.26666666666666666,0.35,0.5222222222222223,0.4602739726027397,25,4.64,4.76,4.6,4.92,4.92,4.96,4.56,0,439,2.0,0,0,0,1,1,0,0,0,0.4275955248486785,1.0327264011434227
2493,4,81,80,0,42.35002,-71.0456,4,17,7,3.0,1.0,1.0,0.9777777777777777,0.989041095890411,8,4.25,4.38,4.13,4.38,4.5,5.0,4.25,0,599,3.6575342465753424,0,0,0,1,1,0,0,0,0.49755982196197324,1.0760862932576851
2494,6,100,100,1,42.32987,-71.08982,2,34,1,1.0,0.06666666666666667,0.06666666666666667,0.08888888888888889,0.2054794520547945,22,4.91,4.95,4.95,5.0,5.0,4.68,4.64,0,98,1.8493150684931507,0,0,0,1,1,0,0,0,1.4705369589195538,0.7526217403071382
2496,6,100,98,0,42.35383,-71.05845,2,35,1,1.0,0.5666666666666667,0.65,0.7,0.4246575342465753,17,4.65,4.53,4.76,5.0,5.0,4.76,4.47,0,194,0.5287671232876713,0,0,0,1,1,0,0,0,0.4797359727250682,0.2553526338058627
2497,6,100,98,0,42.35533,-71.05769,2,35,1,1.0,0.3333333333333333,0.6666666666666666,0.7666666666666667,0.4438356164383562,17,4.65,4.71,4.82,5.0,5.0,4.29,4.41,0,157,0.5287671232876713,0,0,0,1,1,0,0,0,0.38973300465061966,0.2578230608189762
2498,3,30,91,0,42.26724,-71.09757,2,22,1,1.0,0.0,0.15,0.43333333333333335,0.8547945205479452,5,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0,50,1.9726027397260273,1,0,0,0,0,0,1,0,7.349169111410521,3.705864957474667
2499,3,30,91,0,42.26528,-71.09754,1,18,1,1.0,0.0,0.25,0.4888888888888889,0.8273972602739726,4,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,30,1.9726027397260273,1,0,0,0,0,0,1,0,7.5503757756370815,3.863766288682589
2500,6,100,98,0,42.30618,-71.10588,12,36,10,7.0,0.7,0.8,0.8666666666666667,0.9671232876712329,16,4.88,5.0,4.88,5.0,5.0,4.5,4.88,1,370,1.5643835616438355,0,0,0,1,1,0,0,0,3.6020328622180773,0.9116970857477582
2501,6,100,99,0,42.30043,-71.06091,10,39,2,6.0,0.6333333333333333,0.7333333333333333,0.7888888888888889,0.9041095890410958,11,4.91,4.91,4.91,5.0,4.91,4.64,4.45,1,508,5.978082191780822,0,0,0,1,1,0,0,0,4.40824843275225,0.8108104076797552
2509,5,25,88,0,42.35314,-71.13844,5,44,1,2.0,0.0,0.0,0.0,0.0,3,2.33,2.33,2.33,2.33,2.33,2.33,2.33,0,199,0.536986301369863,1,0,0,0,1,0,0,0,3.001174065879073,3.2640878787434118
2510,6,80,83,1,42.35638,-71.07139,1,19,29,1.0,0.0,0.13333333333333333,0.2222222222222222,0.8082191780821918,1,5.0,4.0,5.0,5.0,5.0,5.0,4.0,0,127,2.202739726027397,0,1,0,0,0,0,1,0,0.30348433275586467,0.6868457607532185
2511,5,100,94,0,42.38331,-71.01683,4,46,2,2.0,0.06666666666666667,0.05,0.05555555555555555,0.2191780821917808,14,4.71,4.71,4.71,4.71,4.71,4.86,4.71,0,125,7.2164383561643834,0,0,0,1,1,0,0,0,3.7940183863770094,1.0337234655015182
2515,5,100,99,0,42.33716,-71.03812,2,38,1,1.0,0.03333333333333333,0.08333333333333333,0.1,0.7287671232876712,34,4.59,4.71,4.74,4.94,4.94,4.91,4.56,0,79,2.4876712328767123,0,0,0,1,1,0,0,0,1.9421472707561123,1.8289006242296117
2516,8,100,100,1,42.37877,-71.0311,6,24,3,4.0,0.5333333333333333,0.6666666666666666,0.7222222222222222,0.3917808219178082,10,4.9,4.8,4.9,5.0,5.0,4.7,4.7,0,300,5.1506849315068495,0,0,0,1,1,0,0,0,2.5569158657173365,0.7868467806948496
2518,2,100,91,1,42.28626,-71.04232,3,36,1,1.0,0.23333333333333334,0.45,0.6333333333333333,0.15616438356164383,25,4.96,4.92,5.0,5.0,5.0,4.8,4.84,0,126,0.4602739726027397,0,0,0,1,1,0,0,0,6.1841240523846315,1.7531866739913489
2519,2,100,99,1,42.34593,-71.09789,4,17,1,2.0,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.16712328767123288,10,4.6,4.8,4.8,4.8,4.9,5.0,4.5,1,146,0.7589041095890411,0,0,0,1,0,0,1,0,0.6126978941899135,1.356915091461453
2520,2,100,99,1,42.34519,-71.09604,2,20,1,1.0,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.18356164383561643,7,4.71,4.86,4.86,5.0,4.86,5.0,4.14,1,216,0.7589041095890411,0,0,0,1,0,0,1,0,0.5472976876129643,1.2165888035111925
2521,2,100,99,1,42.34429,-71.09735,2,16,1,1.0,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.1643835616438356,11,4.91,4.91,4.91,4.82,4.73,5.0,4.82,1,193,0.7589041095890411,0,0,0,1,0,0,1,0,0.5499041874212011,1.2047633537859175
2523,4,100,100,0,42.33635,-71.07506,2,33,1,1.0,0.1,0.11666666666666667,0.2777777777777778,0.7698630136986301,16,4.75,4.88,4.94,4.88,4.88,4.94,4.81,1,173,5.863013698630137,0,0,0,1,1,0,0,0,1.401119920798982,1.0980487823741383
2525,7,100,100,0,42.3504,-71.06996,2,20,4,2.0,0.0,0.0,0.0,0.0,11,5.0,5.0,5.0,5.0,4.91,4.91,5.0,0,149,7.361643835616438,0,0,1,0,1,0,0,0,0.6207369300329435,0.5656886754139937
2526,8,100,99,0,42.35082,-71.06358,6,18,1,2.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.6493150684931507,2,5.0,5.0,4.5,5.0,5.0,4.5,4.5,1,248,2.871232876712329,0,0,0,1,1,0,0,0,0.7375506142966728,0.30538007914523124
2527,6,89,79,1,42.35822,-71.06137,3,28,9,1.0,0.03333333333333333,0.38333333333333336,0.5888888888888889,0.2054794520547945,1,5.0,4.0,4.0,5.0,5.0,5.0,5.0,0,200,6.863013698630137,0,1,0,0,1,0,0,0,0.10854097820517056,0.2504844778902231
2529,6,100,98,0,42.35593,-71.05837,2,36,1,1.0,0.13333333333333333,0.5666666666666667,0.7111111111111111,0.43561643835616437,15,4.8,4.8,4.8,5.0,5.0,4.93,4.67,0,190,0.5287671232876713,0,0,0,1,1,0,0,0,0.30893420362172985,0.20785915575925418
2530,6,100,98,0,42.35406,-71.05973,2,19,1,1.0,0.23333333333333334,0.31666666666666665,0.35555555555555557,0.3095890410958904,36,4.67,4.78,4.78,4.81,4.83,4.83,4.44,0,180,0.5287671232876713,0,0,0,1,1,0,0,0,0.45093791686711093,0.20090279732644162
2535,1,99,99,1,42.34943,-71.08651,2,34,1,1.0,0.6,0.6166666666666667,0.4111111111111111,0.10136986301369863,20,4.75,4.75,5.0,4.85,5.0,4.95,4.75,1,182,1.4575342465753425,0,0,0,1,1,0,0,0,0.6431022979688045,1.0601184759984763
2536,1,99,99,1,42.34954,-71.08621,2,41,1,1.0,0.4,0.38333333333333336,0.25555555555555554,0.06301369863013699,9,4.89,4.89,5.0,4.67,4.78,5.0,4.89,1,275,1.4575342465753425,0,0,0,1,1,0,0,0,0.6215895510180605,1.0521219612185597
2537,7,100,97,0,42.38204,-71.02865,4,20,2,2.0,1.0,1.0,1.0,1.0,4,4.75,5.0,5.0,5.0,4.75,5.0,4.5,0,148,2.043835616438356,0,0,0,1,1,0,0,0,2.9034546132950627,0.9995904661238012
2539,8,100,99,0,42.35168,-71.06503,2,41,1,2.0,0.16666666666666666,0.2833333333333333,0.43333333333333335,0.726027397260274,8,4.5,4.25,4.75,3.75,4.25,5.0,4.63,1,130,2.871232876712329,0,0,0,1,1,0,0,0,0.6559220652024376,0.32456921270322103
2540,8,100,99,0,42.35312,-71.06303,4,42,1,1.0,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.7835616438356164,17,4.76,4.71,4.47,4.41,4.65,5.0,4.59,1,159,2.871232876712329,0,0,0,1,1,0,0,0,0.5032876381198866,0.2764909926002241
2541,8,100,99,0,42.35314,-71.063,5,42,1,2.0,0.23333333333333334,0.18333333333333332,0.36666666666666664,0.8191780821917808,20,4.15,4.4,4.45,4.15,4.2,4.95,4.4,1,193,2.871232876712329,0,0,0,1,1,0,0,0,0.5014308767295934,0.27409953506301243
2542,8,100,99,0,42.35095,-71.06374,5,41,1,1.0,0.1,0.2,0.4,0.8383561643835616,17,4.29,4.29,4.71,4.94,4.47,4.88,4.76,1,189,2.871232876712329,0,0,0,1,1,0,0,0,0.7246082995213019,0.3029505029004739
2543,8,100,99,0,42.35173,-71.06334,2,41,1,1.0,0.7,0.7166666666666667,0.7111111111111111,0.8904109589041096,6,3.67,3.33,4.0,3.33,3.33,4.17,4.5,1,128,2.871232876712329,0,0,0,1,1,0,0,0,0.6425216838214166,0.27354684542176877
2544,8,100,99,0,42.35276,-71.06342,4,42,1,2.0,0.13333333333333333,0.26666666666666666,0.4,0.7452054794520548,26,4.62,4.69,4.62,4.69,4.77,4.77,4.58,1,115,2.871232876712329,0,0,0,1,1,0,0,0,0.5386082094090913,0.2865400664852263
2545,8,100,99,0,42.35338,-71.0634,6,41,1,2.0,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.6493150684931507,21,4.38,4.24,4.43,4.19,4.29,4.62,4.14,1,238,2.871232876712329,0,0,0,1,1,0,0,0,0.4782126782192913,0.27745633420214194
2546,8,100,99,0,42.35155,-71.06478,6,43,1,2.0,0.0,0.16666666666666666,0.32222222222222224,0.7835616438356164,11,4.73,4.73,4.64,4.64,4.91,4.36,4.45,1,248,2.871232876712329,0,0,0,1,1,0,0,0,0.6686956473930185,0.31804596007980623
2547,8,100,99,0,42.35306,-71.0634,3,42,1,1.0,0.7,0.75,0.7888888888888889,0.9342465753424658,8,3.75,3.88,3.88,4.0,3.75,3.63,4.0,1,163,2.871232876712329,0,0,0,1,1,0,0,0,0.509090066677024,0.29702624663847654
2548,8,100,99,0,42.35298,-71.06308,3,41,1,1.0,0.5,0.45,0.5777777777777777,0.8821917808219178,7,3.71,4.0,4.71,3.57,3.0,4.57,3.71,1,263,2.871232876712329,0,0,0,1,1,0,0,0,0.5168267336734188,0.2865363359743471
2550,8,100,99,0,42.33774,-71.06984,6,42,1,2.0,0.0,0.0,0.0,0.6136986301369863,3,4.33,4.33,5.0,5.0,5.0,5.0,4.33,1,222,2.871232876712329,0,0,0,1,1,0,0,0,1.4810964847269332,1.1913725838326952
2551,8,100,99,0,42.33804,-71.06778,6,29,1,2.0,0.2,0.35,0.5,0.7452054794520548,13,4.15,4.23,4.08,4.54,4.38,4.46,4.15,1,222,2.871232876712329,0,0,0,1,1,0,0,0,1.5508734743576043,1.1429590498532762
2553,2,100,99,0,42.35366,-71.07815,2,37,1,1.0,0.36666666666666664,0.6333333333333333,0.7555555555555555,0.410958904109589,16,4.69,4.94,4.88,5.0,4.88,5.0,4.5,1,179,2.180821917808219,0,0,0,1,1,0,0,0,0.4336587637351502,0.9354553477724279
2554,8,100,99,0,42.35342,-71.06379,4,43,1,2.0,0.5,0.4166666666666667,0.5,0.8136986301369863,26,4.54,4.65,4.85,4.85,4.54,4.92,4.5,1,144,2.871232876712329,0,0,0,1,1,0,0,0,0.47503734252101787,0.289053844748307
2555,8,100,99,0,42.35334,-71.06376,3,42,1,1.0,0.5,0.75,0.8222222222222222,0.9506849315068493,17,4.35,4.47,4.71,4.59,3.94,4.65,4.18,1,208,2.871232876712329,0,0,0,1,1,0,0,0,0.48276691836555324,0.2923071839783223
2556,8,100,99,0,42.35129,-71.06364,6,43,1,2.0,0.3333333333333333,0.35,0.4222222222222222,0.8438356164383561,6,3.83,4.5,4.17,4.5,4.17,4.5,4.17,1,238,2.871232876712329,0,0,0,1,1,0,0,0,0.6887750856874542,0.2884021253739472
2557,8,100,99,0,42.3514,-71.06315,6,43,1,2.0,0.43333333333333335,0.48333333333333334,0.5888888888888889,0.8684931506849315,4,3.75,4.0,3.0,3.0,3.25,3.75,4.0,1,235,2.871232876712329,0,0,0,1,1,0,0,0,0.6765278727968957,0.27729567052674325
2560,8,100,99,0,42.35313,-71.06378,6,42,1,2.0,0.4,0.4166666666666667,0.5666666666666667,0.8767123287671232,3,4.33,4.67,4.67,5.0,4.33,4.67,4.33,1,184,2.871232876712329,0,0,0,1,1,0,0,0,0.5032538441380462,0.30308184318161674
2561,8,100,99,0,42.35323,-71.0631,3,20,1,1.0,0.5666666666666667,0.55,0.5666666666666667,0.8602739726027397,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,145,2.871232876712329,0,0,0,1,1,0,0,0,0.4924915616459552,0.2739550089899746
2563,6,100,100,1,42.35951,-71.13123,2,24,1,1.0,0.0,0.26666666666666666,0.5,0.2602739726027397,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,74,3.1452054794520548,0,0,0,1,0,0,1,0,2.33447435220355,2.4198461337485884
2565,6,100,100,1,42.36,-71.13066,2,22,1,1.0,0.0,0.0,0.32222222222222224,0.2219178082191781,6,5.0,5.0,4.83,5.0,5.0,5.0,5.0,1,59,3.1452054794520548,0,0,0,1,0,0,1,0,2.2837517805658414,2.3565917011337936
2568,8,100,99,0,42.35294,-71.06321,5,42,1,2.0,0.2,0.26666666666666666,0.4,0.8,15,4.6,4.6,4.8,4.67,4.73,4.93,4.67,1,192,2.871232876712329,0,0,0,1,1,0,0,0,0.5206165743293475,0.29020732617142514
2570,8,100,99,0,42.33642,-71.06974,6,44,1,2.0,0.0,0.0,0.0,0.6136986301369863,22,4.36,4.27,4.45,4.45,4.23,4.55,4.32,1,222,2.871232876712329,0,0,0,1,1,0,0,0,1.6041088662053933,1.246600002492952
2571,2,99,98,0,42.3651,-71.05109,4,18,1,2.0,0.3,0.65,0.6666666666666666,0.5095890410958904,9,4.78,4.56,4.89,4.89,5.0,5.0,4.67,1,291,2.0,0,0,0,1,1,0,0,0,0.5295974131050277,0.6664371284101314
2572,2,99,98,0,42.34878,-71.09479,4,42,1,2.0,0.06666666666666667,0.31666666666666665,0.4888888888888889,0.33972602739726027,21,4.48,4.71,4.52,5.0,4.67,4.9,4.43,0,446,2.0,0,0,0,1,1,0,0,0,0.723680573948936,1.3894995911826389
2573,2,99,98,0,42.34964,-71.09285,8,37,2,4.0,0.13333333333333333,0.31666666666666665,0.4444444444444444,0.726027397260274,11,4.64,4.55,4.55,5.0,4.91,4.82,4.73,1,532,2.0,0,0,0,1,1,0,0,0,0.7526978146425641,1.3579219917895948
2574,2,99,98,0,42.35692,-71.0539,4,34,1,2.0,0.3333333333333333,0.6333333333333333,0.6333333333333333,0.4958904109589041,16,4.94,4.88,5.0,5.0,5.0,4.94,4.63,0,374,2.0,0,0,0,1,1,0,0,0,0.37090255427805835,0.37583130634104756
2575,2,99,98,0,42.35722,-71.05512,4,34,1,2.0,0.4,0.7,0.7,0.5123287671232877,20,4.55,4.55,4.75,4.9,4.85,4.95,4.65,1,319,2.0,0,0,0,1,1,0,0,0,0.34515188661123686,0.3104798689810737
2576,2,99,98,0,42.3583,-71.05323,4,34,2,2.0,0.4,0.6333333333333333,0.5777777777777777,0.4657534246575342,25,4.92,4.96,4.84,5.0,4.92,4.96,4.76,1,334,2.0,0,0,0,1,1,0,0,0,0.2619732235950807,0.31421181351347527
2581,4,81,80,0,42.3488,-71.04564,4,16,1,3.0,0.6,0.8,0.8555555555555555,0.958904109589041,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,550,3.6575342465753424,0,0,0,1,1,0,0,0,0.5711276441389727,1.0924596903201549
2582,7,90,100,0,42.29562,-71.11591,1,35,29,1.0,0.06666666666666667,0.38333333333333336,0.36666666666666664,0.09041095890410959,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,34,4.671232876712328,0,1,0,0,0,0,1,0,4.881355043002343,1.966850160628155
2586,3,96,100,0,42.34901,-71.0666,6,19,2,4.0,0.6333333333333333,0.6666666666666666,0.4444444444444444,0.1095890410958904,18,4.89,4.78,4.78,4.94,5.0,5.0,4.67,0,415,5.265753424657534,0,0,0,1,1,0,0,0,0.8729233835100969,0.4934719300672938
2588,4,100,89,0,42.32098,-71.10482,2,43,3,1.0,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.25753424657534246,11,4.91,5.0,5.0,5.0,5.0,5.0,4.91,0,129,5.6438356164383565,0,0,0,1,1,0,0,0,2.3394962551738216,0.7033785746510511
2589,1,100,94,0,42.26353,-71.12697,5,43,2,9.0,0.8666666666666667,0.9333333333333333,0.9555555555555556,0.4684931506849315,8,4.88,4.75,4.88,4.88,4.88,4.75,4.5,0,208,0.40273972602739727,0,0,0,1,1,0,0,0,8.414489738655757,5.3113583268374365
2592,6,89,79,1,42.35865,-71.06245,3,34,9,1.0,0.13333333333333333,0.16666666666666666,0.4111111111111111,0.12054794520547946,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,191,6.863013698630137,0,1,0,0,1,0,0,0,0.12245887322506542,0.2782542519320562
2593,6,100,100,1,42.34388,-71.15633,4,17,1,2.0,0.6666666666666666,0.8,0.6777777777777778,0.16712328767123288,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,109,0.9753424657534246,0,0,0,1,0,0,1,0,4.578856926360557,4.823183148746848
2594,6,100,46,0,42.30019,-71.08438,2,22,3,2.0,1.0,1.0,1.0,0.2465753424657534,1,3.0,3.0,2.0,5.0,4.0,5.0,4.0,0,179,8.304109589041095,0,0,0,1,1,0,0,0,4.04331340016515,1.8819587401418933
2595,3,30,91,0,42.26745,-71.09751,2,27,1,1.0,0.0,0.16666666666666666,0.43333333333333335,0.8547945205479452,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,45,1.9726027397260273,1,0,0,0,0,0,1,0,7.326851023934058,3.686625900512899
