,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
2680,-0.24784241966153436,0.336388019924556,0.37048568130897835,1,1.6713023429258234,1.9095917636535789,-0.574171959203823,-0.310706709683838,-0.5317799868372431,-0.547072327863342,-0.10681419202556992,0.05291136902479362,0.4295226826716142,-1.003815970722987,-0.3382838295505663,0.5396514880658806,0.3812222745025951,0.6731505812182583,0.36585127443701826,0.30620166448523445,0.3227831414712908,0.6132772805600161,0,-0.9714268149376386,0.27982113857004703,0,0,0,1,0,0,1,0,0.5686127169579643,-0.21985418913248575
2681,-0.24784241966153436,0.336388019924556,0.37048568130897835,1,1.6785225333708154,1.965605686170824,-0.574171959203823,-0.20265750530827395,-0.5317799868372431,-0.547072327863342,-0.21154142825667938,0.4679319829031035,0.8080329234701303,-0.9132048185902534,-0.4076081181019621,0.494008705347368,0.3346435983985401,0.5748665605431185,0.3391312554519389,-0.022805120027239622,-0.3535146694114635,0.5216467327540535,0,-0.9217372591469979,0.27982113857004703,0,0,0,1,0,0,1,0,0.6331220711049573,-0.2026976832635444
2683,0.7224342870985145,0.2666336296171349,0.37048568130897835,0,0.6861073567043328,0.6427652602156635,1.1577565734765611,-1.2831495490639142,-0.5317799868372431,0.855329800529374,-0.21154142825667938,0.26042167596394866,0.2918825951085176,-0.3365883959274024,-0.6040269356642504,0.10604505224002007,0.2880649222944871,0.32915650885526976,0.4460113313922588,0.4707050567414725,0.2946040660178433,-0.71536566262644,1,2.7470082767286415,-1.624981019801555,0,0,0,1,1,0,0,0,-0.9629583985306303,-0.9456278713505549
2684,0.7224342870985145,0.2666336296171349,0.37048568130897835,0,0.6810532233930179,0.6557917538242498,0.291792307136369,-1.3911987534394783,-0.5317799868372431,0.15412873633301596,-0.5257231369500078,-0.20647651464914996,0.25747257321774336,-0.2954015085943416,-0.5578107432966531,-0.05370468727477097,-0.014696472381863324,0.23087248818012987,0.20553116052653958,0.2592006952691676,0.18188776420405092,-0.5550122039660049,1,1.306011158800061,-1.624981019801555,0,0,0,1,1,0,0,0,-0.9524794743404602,-0.941345585743082
2687,0.7224342870985145,0.2666336296171349,0.37048568130897835,0,0.6828582710040735,0.6600253642470056,0.291792307136369,0.6617361296962383,-0.5317799868372431,0.15412873633301596,-0.10681419202556992,0.6235647131074697,0.8768529672516788,-0.13065395926209847,-0.5693647913885524,0.5396514880658806,0.1483288939823241,0.6731505812182583,0.4460113313922588,0.2357002106611342,0.6891111223661154,-0.23430528664513703,0,1.0244370093197634,-1.624981019801555,0,0,0,1,1,0,0,0,-0.9541852407770829,-0.9413513349653385
2688,0.7224342870985145,0.2666336296171349,0.37048568130897835,0,0.7543381564097772,0.5922875974819863,0.291792307136369,-1.3911987534394783,-0.5317799868372431,0.15412873633301596,-0.21154142825667938,-0.05084378444478381,-0.2930877770346436,0.8990182240644212,-0.46537835856145865,0.037580878162252196,0.35793293645056656,0.4028695243616231,0.3124112364668595,0.4707050567414725,0.23824591511094587,-0.05104419103321192,1,1.6041484935439052,-1.624981019801555,0,0,0,1,1,0,0,0,-1.0482660007227005,-0.842237776217196
2694,-1.7032574798016076,0.336388019924556,0.4623375097763289,0,-0.6774256088354097,-0.2843954223775875,-0.574171959203823,-0.9590019359372222,-0.5060659780714396,-0.547072327863342,1.6735488239032914,1.712993824538033,1.633873448848711,0.025856212603532547,-0.5693647913885524,0.3114375744733217,-0.08456448653794484,-0.06397957384528986,-0.08838904830934077,0.0006953645807937911,-0.15626114123732618,-0.005228917130231664,1,-0.9300188517787713,-1.816418422652972,0,0,0,1,0,0,1,0,0.09787646462330979,-0.054795402023375676
2695,-1.7032574798016076,0.2666336296171349,0.5082634240100042,0,0.5366494144926632,0.4984968435002572,-1.007154092373919,0.7697853340718024,-0.4289239517740289,-0.547072327863342,1.3593671152099627,1.5573610943336667,1.496233361285614,1.5003467791271088,-0.6733512242156462,0.7678654016584375,0.614115655022864,0.6731505812182583,0.4460113313922588,0.4707050567414725,0.6891111223661154,0.9110765609293938,0,-0.3171809970275358,-1.228705595899121,0,0,0,1,1,0,0,0,-0.7671453905801701,-0.7452612327725812
2696,-0.24784241966153436,0.336388019924556,0.4623375097763289,1,-0.8362697986257485,0.5134773111498308,5.054595772007426,2.606621808456391,-0.5060659780714396,4.361335121511164,1.0451854065166344,1.2460956339249343,1.220953186159421,-0.11417920432887406,-0.6733512242156462,0.7678654016584375,0.614115655022864,0.6731505812182583,0.4460113313922588,0.4707050567414725,-2.1287964229786915,0.9110765609293938,1,2.920921721995884,-1.425886120836081,0,0,0,1,1,0,0,0,0.5511796454996309,-0.09141875164378621
2700,0.7224342870985145,0.336388019924556,0.6001152524773548,1,-1.2254380636116167,0.5701425583477135,5.487577905177521,1.7422281734518785,-0.5060659780714396,5.763737249903881,0.6262764615921965,0.4679319829031035,0.5327527483439367,1.0802405283298888,-0.5809188394804518,0.5168300967066233,0.35793293645056656,0.6731505812182583,0.4460113313922588,0.4707050567414725,-0.2407983675976711,0.40710854799660084,1,2.448870941984797,-0.24471734524283614,0,0,0,1,1,0,0,0,0.9504818190394857,-0.32945790190220453
